"sid","fail","est","se","icc","identL","identU","identC","identR","identEL","identER","logitL","logitU","logitC","logitR","logitEL","logitER"
1295,0,0.639794114756305,0.0223230790433951,0.0526362456219526,0.59491055613446,0.684677673378148,0.9496,1,0.0272,0.0232,0.593795848920743,0.683340671069855,0.9514,1,0.0226,0.026
1296,0,0.639648314429623,0.0222231708438582,0.0526230469150625,0.594965634706342,0.684330994152909,0.9536,1,0.023,0.0234,0.593861104710467,0.683006947045129,0.9534,1,0.0212,0.0254
1297,0,0.710492743230327,0.0536017684998611,0.0801838188631483,0.586886843415392,0.834098643045259,0.949,0.8852,0.039,0.012,0.57334066288079,0.81662402331975,0.9606,0.8542,0.0218,0.0176
1298,0,0.711287642266243,0.0527752783088406,0.07894496185332,0.589587632249504,0.832987652282978,0.9532,0.899,0.0348,0.012,0.576302830290339,0.815984173795942,0.9626,0.869,0.0206,0.0168
1299,0,0.709967229888379,0.0575300104266047,0.0658784930698839,0.577302787946286,0.842631671830467,0.9562,0.8532,0.0294,0.0144,0.562023629623092,0.822589648468472,0.966,0.8114,0.0156,0.0184
1300,0,0.711276002444668,0.0567987370872115,0.0659738814529663,0.580297879847182,0.842254125042151,0.953,0.8654,0.035,0.012,0.565248028144913,0.82262684778053,0.968,0.8206,0.0174,0.0146
1301,0,0.710299898599386,0.0615206032656748,0.0563542579219408,0.568433133068487,0.852166664130286,0.959,0.8042,0.031,0.01,0.551316807058126,0.829277451073647,0.9712,0.7518,0.015,0.0138
1302,0,0.709832797954091,0.0610282988071964,0.0574404806286036,0.569101288540222,0.850564307367961,0.9532,0.8174,0.036,0.0108,0.55224520933512,0.828095416522772,0.9694,0.7616,0.015,0.0156
1303,0,0.710694576476938,0.0422234637989548,0.0765786596782074,0.613327094353908,0.808062058599972,0.9524,0.9772,0.0338,0.0138,0.604441397354946,0.797183587879247,0.9582,0.9676,0.0238,0.018
1304,0,0.709682090814051,0.0416662941976816,0.0761740230874232,0.613599444095564,0.805764737532539,0.9464,0.9778,0.037,0.0166,0.604970974818446,0.795212032992995,0.9536,0.9674,0.0264,0.02
1305,0,0.71017633172698,0.0436900547040751,0.0614425699245662,0.609426884912086,0.810925778541872,0.9494,0.9656,0.0332,0.0174,0.600032715902721,0.799317657375899,0.9564,0.9558,0.0212,0.0224
1306,0,0.710070129646358,0.0433157602945206,0.0620958584593245,0.610183807287683,0.809956452005034,0.9446,0.968,0.0352,0.0202,0.600904649452856,0.798528235346399,0.955,0.955,0.0216,0.0234
1307,0,0.709215311729429,0.0455435947192435,0.0516233163225544,0.60419159397479,0.814239029484068,0.9508,0.9564,0.0346,0.0146,0.594144324444838,0.801688236838325,0.9576,0.9398,0.021,0.0214
1308,0,0.71056190733941,0.045073887782676,0.0520157459281301,0.606621335722829,0.814502478955988,0.955,0.9608,0.0302,0.0148,0.596604762717882,0.802084907177674,0.959,0.9492,0.021,0.02
1309,0,0.710901559893523,0.0376915268633028,0.0764562414593679,0.631714600376074,0.790088519410973,0.9494,0.9984,0.0342,0.0164,0.625743699269312,0.783142806785967,0.9544,0.9982,0.0246,0.021
1310,0,0.709852957941187,0.0373560862040017,0.0776717236841331,0.631370733098058,0.788335182784321,0.9448,0.9978,0.0382,0.017,0.625542218133001,0.781556004382042,0.951,0.9974,0.0264,0.0226
1311,0,0.710482406107219,0.0404109080888096,0.0629272241225179,0.625582238637285,0.795382573577155,0.946,0.9944,0.0358,0.0182,0.618801245291987,0.787407453866081,0.953,0.9928,0.0238,0.0232
1312,0,0.709819994465977,0.0400141033592965,0.0632678949200594,0.625753482797948,0.793886506134009,0.9474,0.9944,0.0352,0.0174,0.619126478843141,0.78609670939903,0.9544,0.9934,0.0238,0.0218
1313,0,0.710036710729384,0.0432870260960131,0.0539304357185404,0.619094043547785,0.800979377910989,0.9484,0.9878,0.036,0.0156,0.611418579243128,0.791843367795058,0.959,0.9842,0.021,0.02
1314,0,0.710062436535393,0.0427841938777335,0.0537190577277271,0.62017618064372,0.799948692427069,0.943,0.9872,0.0392,0.0178,0.612677716089784,0.791036518537699,0.9512,0.9846,0.0262,0.0226
1315,0,0.710378498009233,0.030127430749035,0.0764810324614145,0.647083114732752,0.773673881285716,0.9458,1,0.035,0.0192,0.643195040555777,0.76928012284995,0.95,1,0.027,0.023
1316,0,0.709835914852354,0.030047207324127,0.0785017375556157,0.646709074737402,0.772962754967306,0.9532,1,0.0286,0.0182,0.642849971883512,0.768603155916738,0.9534,1,0.023,0.0236
1317,0,0.709284557392463,0.0313823654579429,0.0620846421354038,0.643352654126972,0.775216460657955,0.9494,1,0.031,0.0196,0.639178316177194,0.770469386422389,0.9518,1,0.0242,0.024
1318,0,0.709890916998833,0.0310081817015643,0.062427393608761,0.644745144634219,0.775036689363448,0.9496,0.9998,0.0334,0.017,0.64064362766084,0.770382484577714,0.9528,0.9998,0.0258,0.0214
1319,0,0.709976776110191,0.0323483703774002,0.0507437109663089,0.64201537181843,0.777938180401951,0.9454,1,0.0362,0.0184,0.637567586427268,0.772868048347837,0.9508,1,0.026,0.0232
1320,0,0.710632382019171,0.0320237189119014,0.0510382592197447,0.643353045146673,0.777911718891668,0.9442,1,0.0378,0.018,0.638978647106499,0.772934433930714,0.9484,1,0.0286,0.023
1321,0,0.709420442219266,0.0309049540748067,0.0767659617670999,0.646114513575577,0.772726370862955,0.9506,0.9998,0.0294,0.02,0.642269542788444,0.768390468202454,0.9532,0.9998,0.0228,0.024
1322,0,0.708818191247923,0.0306619007834003,0.0782751849576214,0.646010134702186,0.771626247793658,0.949,1,0.0318,0.0192,0.642245589137943,0.767380278230818,0.9538,1,0.0232,0.023
1323,0,0.709795571622374,0.0331595569565297,0.0635598282215713,0.641871298333854,0.777719844910896,0.9472,0.9998,0.0366,0.0162,0.637469703656827,0.772713574350938,0.9522,0.9998,0.0274,0.0204
1324,0,0.709670810728555,0.0326116065551463,0.0620651558459437,0.642868962955575,0.776472658501535,0.946,1,0.0342,0.0198,0.638602052801849,0.771631507820739,0.9526,1,0.0242,0.0232
1325,0,0.71045305862503,0.0351302365681131,0.0518490768300577,0.63849203114595,0.782414086104109,0.9534,0.9996,0.0304,0.0162,0.633547237119571,0.776759799673161,0.958,0.9996,0.0206,0.0214
1326,0,0.709630801101766,0.0347189853571726,0.0515157230987837,0.638512183540248,0.780749418663283,0.9464,0.9996,0.0348,0.0188,0.633713139955329,0.775260429803292,0.9506,0.9996,0.0244,0.025
1327,0,0.709790032596469,0.0247617413016207,0.0769676928818798,0.659067904870942,0.760512160321992,0.9508,1,0.0322,0.017,0.656558393268438,0.757748679874329,0.9538,1,0.0258,0.0204
1328,0,0.709826078304303,0.0245404119875007,0.0776845524503187,0.659557323126511,0.760094833482098,0.9472,1,0.033,0.0198,0.657087172163445,0.757378610066562,0.9488,1,0.0264,0.0248
1329,0,0.710703845982487,0.0256326733850175,0.0618891266995731,0.658197694757314,0.763209997207662,0.953,1,0.029,0.018,0.655492909788578,0.760225501941829,0.9554,1,0.0228,0.0218
1330,0,0.710598836879598,0.0253553669388631,0.0621727248388837,0.658660722159191,0.762536951600005,0.9468,1,0.0358,0.0174,0.656011725162726,0.759617764136464,0.9486,1,0.03,0.0214
1331,0,0.709716004481104,0.0265756459114815,0.0510227619052338,0.655278261598204,0.764153747364003,0.9458,1,0.0332,0.021,0.652400401573835,0.760962392766416,0.9492,1,0.0248,0.026
1332,0,0.70977097126033,0.0263133236236601,0.0514118112580548,0.655870571225253,0.763671371295404,0.9438,1,0.035,0.0212,0.653045461795404,0.76054199839885,0.9448,1,0.0286,0.0266
1333,0,0.709513793945417,0.0240106611460782,0.0772949613648438,0.661237124091574,0.757790463799262,0.9488,1,0.0318,0.0194,0.658968861883746,0.755308124931029,0.9536,1,0.0228,0.0236
1334,0,0.710865708705472,0.0236690035711396,0.0771874253821847,0.663275987447005,0.758455429963937,0.9486,1,0.0326,0.0188,0.661048350614675,0.756024273788793,0.9522,1,0.0254,0.0224
1335,0,0.709836564427652,0.0256056371720015,0.0619674359489028,0.658352980338512,0.761320148516794,0.95,1,0.031,0.019,0.655777289577228,0.758485693601415,0.9516,1,0.0242,0.0242
1336,2e-04,0.710044457034747,0.0253844018185283,0.0630553173709498,0.659005696436912,0.761083217632581,0.945989197839568,1,0.0296059211842368,0.0244048809761952,0.656468540389484,0.758294526628286,0.94878975795159,1,0.0234046809361872,0.0278055611122224
1337,0,0.710478626868918,0.0272315983399639,0.0515838455786339,0.655725828740925,0.765231424996913,0.95,1,0.0326,0.0174,0.652807930272354,0.762004417918116,0.9566,1,0.0224,0.021
1338,0,0.70969056951316,0.0269901148600113,0.0520487996638452,0.655423306463349,0.763957832562966,0.9472,1,0.0342,0.0186,0.652574929888483,0.760806563635709,0.9504,1,0.0258,0.0238
1339,0,0.709653820454664,0.0192475119336883,0.0771882351003402,0.670954103963003,0.748353536946328,0.9456,1,0.0306,0.0238,0.669478751289141,0.746767483594147,0.9476,1,0.0254,0.027
1340,0,0.710310473061802,0.0190851942013705,0.0782157821918774,0.67193711824452,0.748683827879089,0.948,1,0.03,0.022,0.670479173667912,0.747118404299057,0.9492,1,0.0252,0.0256
1341,0,0.709731564522245,0.0199347198380692,0.0618678823437883,0.669650123932321,0.749813005112168,0.9472,1,0.0314,0.0214,0.668069561320138,0.748109882494246,0.9504,1,0.0244,0.0252
1342,0,0.710232887515997,0.0197811156788314,0.0627922655407091,0.670460288787553,0.750005486244442,0.9474,1,0.0316,0.021,0.668896673025633,0.748322391790667,0.9476,1,0.027,0.0254
1343,0,0.710136702307031,0.0206672733681569,0.051304338165891,0.668582364127696,0.751691040486368,0.9476,1,0.0322,0.0202,0.666880876023159,0.749853346488223,0.948,1,0.028,0.024
1344,0,0.709582830762725,0.0205279261315681,0.052024166815483,0.668308668980653,0.7508569925448,0.9494,1,0.0286,0.022,0.666636597319477,0.749050820256164,0.9494,1,0.0236,0.027
1345,0,0.499287555189262,0.0582539904909288,0.081325606096186,0.364953612225035,0.633621498153485,0.9594,0.0406,0.0174,0.0232,0.368505178257227,0.63013468296908,0.9668,0.0332,0.0138,0.0194
1346,0,0.500451123773663,0.0591041539800363,0.0820307664395838,0.364156700287956,0.636745547259373,0.9556,0.0444,0.0212,0.0232,0.367688683887271,0.632924379466205,0.963,0.037,0.0166,0.0204
1347,0,0.498496404896557,0.0626388968898926,0.0687775859712614,0.354050849643838,0.642941960149276,0.962,0.038,0.0174,0.0206,0.35839759222515,0.638658894331676,0.9678,0.0322,0.0148,0.0174
1348,0,0.499949592995259,0.0635153336162835,0.0692238328671083,0.353482971027238,0.646416214963282,0.9578,0.0422,0.019,0.0232,0.357882729834425,0.641851807746818,0.966,0.034,0.0144,0.0196
1349,0,0.499187271576488,0.0666579231424077,0.0595976986912786,0.345473825165975,0.652900717987002,0.9608,0.0392,0.0184,0.0208,0.350565118084162,0.647808014374492,0.9714,0.0286,0.0126,0.016
1350,0,0.499707856955183,0.0675691958227561,0.0597133167586103,0.343893011975487,0.655522701934878,0.9638,0.0362,0.0168,0.0194,0.34913375937591,0.650103565293349,0.9712,0.0288,0.013,0.0158
1351,0,0.500242831711263,0.0463329846834365,0.0799226948198452,0.393398777434907,0.60708688598762,0.9494,0.0506,0.0226,0.028,0.395210257480613,0.605177718763192,0.9526,0.0474,0.0212,0.0262
1352,0,0.500829638264758,0.046848540841095,0.0797902970977888,0.392796709356912,0.608862567172603,0.9504,0.0496,0.022,0.0276,0.39463089025677,0.606865954482958,0.9532,0.0468,0.0206,0.0262
1353,0,0.499769058290565,0.0480722468725112,0.0651787585597277,0.388914258213998,0.610623858367132,0.9518,0.0482,0.0214,0.0268,0.390953679988332,0.608535750923296,0.957,0.043,0.0188,0.0242
1354,0,0.500321134121496,0.0484087959050755,0.0641981330689683,0.388690250584137,0.611952017658853,0.9536,0.0464,0.0236,0.0228,0.390728052923072,0.609782927190019,0.959,0.041,0.0202,0.0208
1355,0,0.50010652209357,0.0495930177796885,0.0541810717288406,0.385744818016354,0.614468226170785,0.949,0.051,0.0268,0.0242,0.387937131990385,0.612172727810918,0.954,0.046,0.0236,0.0224
1356,0,0.500040272248309,0.049848687321962,0.0530113976474991,0.385088993149364,0.614991551347251,0.9514,0.0486,0.0256,0.023,0.387346838918002,0.612690761513179,0.955,0.045,0.0238,0.0212
1357,0,0.500329933314733,0.0412872164040022,0.0808436399891942,0.413588710391364,0.587071156238103,0.9516,0.0484,0.0218,0.0266,0.414478784608201,0.586132243204919,0.955,0.045,0.0202,0.0248
1358,0,0.499818056634316,0.0416436261458813,0.0801126061472571,0.412328044628878,0.587308068639758,0.9508,0.0492,0.0212,0.028,0.413257550797856,0.586360374927423,0.9534,0.0466,0.0196,0.027
1359,0,0.500930696506293,0.044044906729255,0.0656553673451563,0.408395781198441,0.593465611814148,0.9406,0.0594,0.0284,0.031,0.409452546160784,0.592320115688033,0.947,0.053,0.0246,0.0284
1360,0,0.501108444118407,0.0446106862440403,0.0662621053811898,0.407384870158026,0.594832018078789,0.9536,0.0464,0.0234,0.023,0.408469370039576,0.593623859993346,0.9582,0.0418,0.0202,0.0216
1361,0,0.500415777272668,0.0467277712673198,0.0557509784036453,0.402244372725815,0.598587181819522,0.9526,0.0474,0.025,0.0224,0.403519439428673,0.597243075248245,0.9564,0.0436,0.023,0.0206
1362,0,0.501528762675143,0.0471915460229682,0.0546475474744927,0.40238300352244,0.600674521827846,0.949,0.051,0.0276,0.0234,0.403653004426123,0.599248945890379,0.9534,0.0466,0.0246,0.022
1363,0,0.500249561136125,0.0332118910565649,0.0805511161256534,0.430473967217304,0.570025155054947,0.9436,0.0564,0.0272,0.0292,0.430937822937827,0.569525572032602,0.9468,0.0532,0.0258,0.0274
1364,0,0.499898078197335,0.0334889937136839,0.0800587527667282,0.429540313198762,0.570255843195908,0.9466,0.0534,0.0252,0.0282,0.430028503717603,0.569755112749334,0.9492,0.0508,0.0236,0.0272
1365,0,0.499671161682262,0.0341857238496521,0.0640692428474077,0.427849620984934,0.571492702379591,0.9448,0.0552,0.0258,0.0294,0.428372483684075,0.570963868425607,0.9492,0.0508,0.0238,0.027
1366,0,0.500217884383236,0.034555334685125,0.0638569151236637,0.427619820135351,0.572815948631123,0.9468,0.0532,0.0246,0.0286,0.428148383863323,0.572259020481045,0.9492,0.0508,0.0236,0.0272
1367,0,0.50007588858731,0.0354105877408093,0.0540570272174317,0.425681004344754,0.574470772829865,0.9486,0.0514,0.024,0.0274,0.426254427053218,0.573878363315409,0.9514,0.0486,0.0222,0.0264
1368,0,0.4999164944401,0.0358548069216688,0.0541412849404093,0.424588340329779,0.575244648550421,0.9436,0.0564,0.0262,0.0302,0.425178103189924,0.574624206566489,0.9462,0.0538,0.0244,0.0294
1369,0,0.499653041354606,0.0336777018884294,0.0799816966348533,0.430667396287095,0.568638686422114,0.943,0.057,0.0296,0.0274,0.431124512762272,0.568187405453471,0.9452,0.0548,0.0278,0.027
1370,0,0.499875051572058,0.0339436586980727,0.0788796025006957,0.430344618676266,0.569405484467852,0.949,0.051,0.025,0.026,0.430808436592062,0.568941346344967,0.9514,0.0486,0.0238,0.0248
1371,0,0.500519083467412,0.0358244841285848,0.0639235054215828,0.427135954327287,0.573902212607537,0.9504,0.0496,0.0232,0.0264,0.427661819350525,0.573342128384305,0.9532,0.0468,0.0222,0.0246
1372,0,0.50022549154483,0.0363565524201925,0.0647216218869354,0.425752469916255,0.574698513173406,0.9502,0.0498,0.0244,0.0254,0.426307157226521,0.574118240791604,0.9542,0.0458,0.0228,0.023
1373,0,0.500684951954217,0.0381694577978901,0.0552587025121766,0.422498362002571,0.578871541905867,0.9492,0.0508,0.0256,0.0252,0.423129681697377,0.578190942649585,0.952,0.048,0.024,0.024
1374,0,0.499995685071954,0.0385793138989928,0.0548093015989653,0.420969542955695,0.57902182718821,0.9578,0.0422,0.019,0.0232,0.421637948631267,0.5783382847672,0.9606,0.0394,0.0184,0.021
1375,0,0.500024701997749,0.0271680365657838,0.0801873132045236,0.444373501867841,0.555675902127652,0.9426,0.0574,0.0294,0.028,0.444608413225412,0.555432062712217,0.9444,0.0556,0.0284,0.0272
1376,0,0.500272618689929,0.027481348399927,0.0804057251238889,0.443979628361357,0.556565609018505,0.9512,0.0488,0.0218,0.027,0.444217904894785,0.556309128047367,0.9536,0.0464,0.0208,0.0256
1377,0,0.499778045511611,0.0281373481334268,0.0647952598899868,0.442141300643922,0.557414790379304,0.945,0.055,0.025,0.03,0.442401959294371,0.557144682618726,0.9468,0.0532,0.024,0.0292
1378,0,0.500953145010097,0.0283296497456458,0.0639896739531009,0.442922488146557,0.558983801873635,0.9448,0.0552,0.0282,0.027,0.443174726511788,0.55869380527001,0.948,0.052,0.0264,0.0256
1379,0,0.499959080994858,0.0290061598620423,0.0539652757743899,0.440542655977397,0.559375506012323,0.949,0.051,0.025,0.026,0.440829102425185,0.559080032354286,0.951,0.049,0.024,0.025
1380,0,0.499564898506087,0.0293212725536249,0.0537386211346416,0.439502994400716,0.559626802611458,0.9418,0.0582,0.0276,0.0306,0.439803188623901,0.559327336506021,0.9452,0.0548,0.0256,0.0292
1381,0,0.499978822550373,0.026175108182972,0.0803967225234546,0.447350240253116,0.552607404847631,0.9398,0.0602,0.03,0.0302,0.447544983722779,0.552405017648423,0.9426,0.0574,0.029,0.0284
1382,2e-04,0.500278015103617,0.026393866323401,0.0791937964252034,0.447209590085698,0.553346440121535,0.947789557911582,0.0522104420884177,0.026005201040208,0.0262052410482096,0.447408519223359,0.553138425054209,0.948989797959592,0.0510102020404081,0.0254050810162032,0.0256051210242048
1383,0,0.500730454572554,0.0279176896252761,0.0652942733033823,0.444598177459408,0.5568627316857,0.9462,0.0538,0.0276,0.0262,0.444826262174743,0.556610152331008,0.9474,0.0526,0.027,0.0256
1384,0,0.500453665995338,0.0281548285016287,0.0643119933881133,0.44384458921501,0.557062742775661,0.948,0.052,0.027,0.025,0.444080964473829,0.556805828885818,0.9498,0.0502,0.0264,0.0238
1385,0,0.499518309469012,0.0294881616509199,0.054020561855155,0.440228386715232,0.558808232222793,0.9436,0.0564,0.0268,0.0296,0.440513190046401,0.558527545797174,0.9462,0.0538,0.0254,0.0284
1386,0,0.500085113674408,0.0298817130231567,0.0544315709033233,0.440003902852696,0.56016632449612,0.9514,0.0486,0.0236,0.025,0.440294455471456,0.559868123599509,0.9536,0.0464,0.0226,0.0238
1387,0,0.499861771622535,0.0211293220460899,0.0804870662855115,0.45737842231163,0.542345120933437,0.9494,0.0506,0.0258,0.0248,0.457482876667978,0.542240130109691,0.9504,0.0496,0.0252,0.0244
1388,0,0.499820860299632,0.0212502887839286,0.0794994616695009,0.457094291061113,0.542547429538151,0.9494,0.0506,0.0242,0.0264,0.457200496244912,0.542440437866076,0.95,0.05,0.0238,0.0262
1389,0,0.50016966724069,0.0218200880731311,0.0645724986362898,0.456297439746432,0.544041894734949,0.9482,0.0518,0.0246,0.0272,0.456409395699367,0.543923423358254,0.949,0.051,0.0242,0.0268
1390,0,0.500202069709368,0.0220615845799759,0.0645729653114505,0.455844280944601,0.544559858474137,0.943,0.057,0.0272,0.0298,0.455959914265532,0.544437366993983,0.9446,0.0554,0.0266,0.0288
1391,0,0.499459536535273,0.0225712658780163,0.054222070059086,0.454076964837353,0.544842108233187,0.9494,0.0506,0.0246,0.026,0.454207662669822,0.544717653683298,0.9508,0.0492,0.0234,0.0258
1392,0,0.49978349757814,0.0228062901155425,0.0539733133250768,0.453928377979368,0.545638617176914,0.9526,0.0474,0.022,0.0254,0.45405965489776,0.545506767095388,0.9532,0.0468,0.022,0.0248
1393,0,0.558229368246616,0.0584889572642831,0.0841091097304664,0.423353590931399,0.693105145561832,0.9582,0.1296,0.0218,0.02,0.422579600473921,0.685291537950951,0.9648,0.1132,0.0162,0.019
1394,0,0.56068418921669,0.0585514175579065,0.0824833583442822,0.425664378206093,0.695704000227291,0.9568,0.1436,0.0256,0.0176,0.424712514546959,0.687694566717755,0.9632,0.1256,0.0206,0.0162
1395,0,0.560397077031761,0.062785109732242,0.0710328242069914,0.415614354359961,0.705179799703557,0.9614,0.1158,0.0192,0.0194,0.414752656026624,0.695776856363603,0.9664,0.098,0.015,0.0186
1396,0,0.560773630319975,0.0625856794384222,0.0679476479286115,0.416450794730408,0.705096465909538,0.959,0.13,0.0216,0.0194,0.415526257883298,0.69573222130985,0.9672,0.109,0.0156,0.0172
1397,0,0.560156151026234,0.0670968155029783,0.062539448480319,0.405430617017336,0.714881685035132,0.9608,0.107,0.022,0.0172,0.40475253212523,0.703954903602215,0.9694,0.0872,0.0146,0.016
1398,0,0.560336115531276,0.0670334012374299,0.0605116118536755,0.405756815080961,0.71491541598159,0.9606,0.1094,0.0212,0.0182,0.405057693665786,0.7039801297513,0.9698,0.0912,0.0132,0.017
1399,0,0.56116395890867,0.046082020819265,0.0796627506235108,0.454898628340881,0.667429289476457,0.953,0.2066,0.027,0.02,0.453797524489853,0.662750935432941,0.9586,0.1892,0.021,0.0204
1400,0,0.560708449298346,0.0460121894082683,0.0784923790619654,0.454604150253083,0.666812748343609,0.9488,0.2084,0.0268,0.0244,0.45352271863415,0.662138891243592,0.9524,0.1932,0.0228,0.0248
1401,0,0.55966726503954,0.0477866888129744,0.0646071669672976,0.449470963029105,0.669863567049973,0.9546,0.185,0.0242,0.0212,0.448446222402417,0.664870530716097,0.9586,0.1702,0.0202,0.0212
1402,0,0.559292699501376,0.0481169890776561,0.0655047616855603,0.448334723714726,0.670250675288022,0.948,0.1794,0.025,0.027,0.447292895415317,0.665142651147347,0.9516,0.163,0.0212,0.0272
1403,0,0.55941775400107,0.0495543636303473,0.0549362926868125,0.44514518655208,0.673690321450061,0.9524,0.17,0.0248,0.0228,0.444115763574283,0.668247667477004,0.956,0.1574,0.0214,0.0226
1404,0,0.561389426959016,0.0501886918502321,0.0561793503611701,0.445654096011895,0.67712475790614,0.9536,0.1798,0.0264,0.02,0.444519135587454,0.671418033441458,0.9586,0.165,0.0218,0.0196
1405,0,0.560228772869805,0.0411149571626452,0.0809083173967911,0.473849453183237,0.646608092556372,0.947,0.2774,0.0288,0.0242,0.47290194818513,0.643877436693282,0.9514,0.264,0.0244,0.0242
1406,0,0.558861002967684,0.0413878460358255,0.0812050452293485,0.471908365032915,0.645813640902451,0.9444,0.264,0.027,0.0286,0.470989362011815,0.6430788866046,0.9478,0.2512,0.0234,0.0288
1407,0,0.560642055616631,0.0438223650445743,0.0654624807118837,0.468574683038998,0.652709428194265,0.9538,0.254,0.0256,0.0206,0.467541729068666,0.649537158822521,0.958,0.2388,0.0212,0.0208
1408,0,0.560347325552399,0.0441102278309331,0.0660721246243522,0.467675175702337,0.653019475402458,0.9498,0.2482,0.0256,0.0246,0.466637210153811,0.64980313363841,0.954,0.2332,0.0214,0.0246
1409,0,0.559915636445694,0.0465631671183036,0.055891586748301,0.462090052383425,0.657741220507969,0.9476,0.2254,0.025,0.0274,0.46103147438232,0.654132560699312,0.952,0.2092,0.0208,0.0272
1410,0,0.559700504555397,0.0467789771726853,0.0558351208886233,0.461421520393367,0.657979488717426,0.9402,0.2264,0.0322,0.0276,0.460361578227905,0.654334561004928,0.9454,0.2092,0.0272,0.0274
1411,0,0.559479159038645,0.0331378620353955,0.0808680637787423,0.489859094322017,0.629099223755277,0.9472,0.3918,0.0268,0.026,0.48914610599492,0.627444415452691,0.9508,0.382,0.023,0.0262
1412,0,0.560709366169289,0.0333063584959674,0.0810189655770606,0.490735303524942,0.630683428813639,0.947,0.4006,0.0304,0.0226,0.489981661545769,0.628973444153114,0.9506,0.3892,0.0262,0.0232
1413,0,0.5594855817775,0.034323208101638,0.0657235105477809,0.487375197384988,0.63159596617001,0.9478,0.3672,0.027,0.0252,0.486617219505653,0.629788768017219,0.951,0.3552,0.0236,0.0254
1414,0,0.560845695734511,0.0343996475072814,0.0652647046281699,0.488574718109939,0.633116673359078,0.9468,0.3852,0.0296,0.0236,0.487782514317146,0.631272051360011,0.9506,0.3756,0.0256,0.0238
1415,0,0.56015342688126,0.0355106148073742,0.0552848073644484,0.485548393569939,0.634758460192583,0.953,0.3636,0.0234,0.0236,0.484745466805934,0.632800555391087,0.9568,0.3498,0.0196,0.0236
1416,0,0.560139981788624,0.0354455975444559,0.0541048205647399,0.485671544677963,0.634608418899283,0.9488,0.3536,0.0268,0.0244,0.484868848835278,0.63265402721958,0.9506,0.3422,0.0242,0.0252
1417,0,0.55971468509477,0.0337621146742757,0.0821604220546021,0.490556128273873,0.628873241915668,0.9536,0.3938,0.0224,0.024,0.48984017292856,0.627257154443326,0.955,0.3828,0.02,0.025
1418,0,0.5602736575381,0.0337377040052621,0.0802855512547664,0.491165103705947,0.629382211370252,0.9448,0.4024,0.029,0.0262,0.490434890649315,0.627755350051334,0.9476,0.3916,0.026,0.0264
1419,0,0.560234255492131,0.0359212767810388,0.0662627044140124,0.486652855591447,0.633815655392815,0.947,0.3634,0.03,0.023,0.485861167437825,0.631946194006943,0.95,0.3532,0.0268,0.0232
1420,0,0.559995609102409,0.0360060097318668,0.0652960359590628,0.486240641620105,0.633750576584717,0.9486,0.3588,0.027,0.0244,0.48545063174176,0.631872998624496,0.9536,0.3496,0.0216,0.0248
1421,0,0.560658784982104,0.0380875409760926,0.0562027288547154,0.482639994033257,0.63867757593095,0.9514,0.3282,0.0274,0.0212,0.481773840505183,0.636530332222859,0.9546,0.3174,0.0238,0.0216
1422,0,0.560427313141975,0.038226927961206,0.0554667777205595,0.482123000897347,0.6387316253866,0.9484,0.3308,0.0292,0.0224,0.48126260928356,0.636576638710418,0.9526,0.3182,0.025,0.0224
1423,0,0.560428983252578,0.0271815634082458,0.0812536153450608,0.504750074641969,0.616107891863187,0.9506,0.5552,0.0274,0.022,0.50421628723464,0.615102947217864,0.9526,0.5506,0.0248,0.0226
1424,0,0.560466361626341,0.0272503245368468,0.0808691166072023,0.504646602228827,0.616286121023855,0.9488,0.5644,0.0284,0.0228,0.504110686211793,0.615274975447623,0.9502,0.5574,0.0258,0.024
1425,0,0.560133408451625,0.0280981016748858,0.0655889266756723,0.502577056309899,0.617689760593352,0.9506,0.5356,0.0244,0.025,0.502018920542493,0.616610559644891,0.9534,0.5302,0.0212,0.0254
1426,0,0.560764494760207,0.0282809944028783,0.0658145966409927,0.50283350384828,0.618695485672134,0.9482,0.5424,0.0272,0.0246,0.502262703365355,0.617593977379995,0.9496,0.5356,0.025,0.0254
1427,0,0.559842144059489,0.0289246649836392,0.0541832724436103,0.500592653732969,0.619091634386011,0.945,0.5074,0.0264,0.0286,0.500011723653249,0.617943989759669,0.9466,0.5004,0.0246,0.0288
1428,0,0.559673007962923,0.0291527904043986,0.0546210930181333,0.499956223895293,0.619389792030554,0.947,0.4984,0.028,0.025,0.499371638368434,0.618224652026789,0.949,0.4896,0.0258,0.0252
1429,0,0.560360116042949,0.0261395614201707,0.0814047476771081,0.507803005302501,0.612917226783397,0.9434,0.6156,0.0296,0.027,0.507317605652762,0.612042854885208,0.945,0.6084,0.0278,0.0272
1430,0,0.560255974924172,0.0261924711011817,0.0806901730799237,0.507592482140071,0.612919467708276,0.9458,0.6126,0.0268,0.0274,0.507106261072013,0.612041471674424,0.9466,0.6066,0.0252,0.0282
